date,ticker,rank,score,signal,nikkei_uptrend,up_prob,flat_prob,down_prob,price,take_profit,stop_loss,return,hold_days,result,exit_price
2022-12-12,8306.T,2,36.67,🔴 買わない,True,30.92,34.6,34.48,672.2283325195312,712.0,652.0,2.2105,5,HOLD,687.0877075195312
2022-12-12,8058.T,3,36.51,🔴 買わない,True,30.4,32.18,37.42,1325.9935302734375,1405.0,1287.0,-1.0855,5,TIMEOUT_LOSS,1311.60009765625
2022-12-13,9984.T,1,48.15,🟡 監視(拮抗),True,32.67,34.15,33.18,1525.6917724609375,1625.0,1476.0,-3.257,4,LOSS,1476.0
2022-12-13,8058.T,2,36.8,🔴 買わない,True,31.35,34.79,33.86,1328.392333984375,1402.0,1292.0,-2.7396,5,LOSS,1292.0
2022-12-13,8306.T,3,36.72,🔴 買わない,True,31.11,35.33,33.56,674.4527587890625,712.0,656.0,5.5671,5,WIN,712.0
2022-12-14,9984.T,1,48.59,🔴 買わない,True,34.14,34.24,31.62,1533.058837890625,1631.0,1484.0,-3.2001,2,LOSS,1484.0
2022-12-14,9501.T,2,41.9,🟡 監視(拮抗),True,28.07,44.27,27.66,513.0,564.0,488.0,-3.7037,5,TIMEOUT_LOSS,494.0
2022-12-14,8058.T,3,37.45,🔴 買わない,True,33.53,34.79,31.69,1331.6910400390625,1397.0,1299.0,-2.4549,4,LOSS,1299.0
2022-12-15,9984.T,1,48.93,🔴 買わない,True,35.26,34.19,30.55,1544.845947265625,1642.0,1496.0,-3.1619,1,LOSS,1496.0
2022-12-15,9501.T,2,43.67,🔴 買わない,True,33.97,35.91,30.12,512.0,561.0,487.0,-2.5391,5,TIMEOUT_LOSS,499.0
2022-12-15,6613.T,3,39.72,🔴 買わない,True,30.95,43.4,25.66,592.0,699.0,539.0,-8.1081,5,TIMEOUT_LOSS,544.0
2022-12-16,9984.T,1,44.31,🟡 監視,True,40.15,26.91,32.95,1486.1558837890625,1591.0,1434.0,-3.5094,2,LOSS,1434.0
2022-12-16,9501.T,2,36.95,🟡 監視(拮抗),True,31.87,35.56,32.57,503.0,550.0,479.0,2.1869,5,HOLD,514.0
2022-12-16,8058.T,3,33.04,🔴 買わない,True,39.12,26.97,33.91,1319.0968017578125,1384.0,1287.0,-2.4332,3,LOSS,1287.0
2022-12-19,8306.T,1,46.96,🔴 買わない,True,34.81,27.39,37.8,687.0877075195312,719.0,671.0,4.6446,1,WIN,719.0
2022-12-19,8058.T,2,31.74,🔴 買わない,True,34.79,32.21,33.0,1311.60009765625,1373.0,1281.0,-2.333,4,LOSS,1281.0
2022-12-19,5803.T,3,31.08,🟡 監視(拮抗),True,32.58,35.64,31.77,172.6992950439453,188.0,165.0,-4.4582,1,LOSS,165.0
2022-12-20,8306.T,1,59.85,🔴 買わない,True,37.17,28.19,34.63,728.195556640625,773.0,706.0,6.1528,1,WIN,773.0
2022-12-20,5803.T,2,45.2,🔴 買わない,True,39.08,31.73,29.19,163.32681274414062,180.0,155.0,-5.0983,1,LOSS,155.0
2022-12-20,7269.T,3,44.62,🟡 監視,True,41.18,30.11,28.71,1037.287841796875,1110.0,1001.0,-3.4983,1,LOSS,1001.0
2022-12-21,8306.T,1,59.19,🔴 買わない,True,34.99,33.2,31.81,756.7574462890625,812.0,729.0,3.6449,5,HOLD,784.3405151367188
2022-12-21,7269.T,2,42.32,🟡 監視(拮抗),True,33.53,33.36,33.11,998.9989013671875,1076.0,960.0,-0.6272,5,TIMEOUT_LOSS,992.7333374023438
2022-12-21,5803.T,3,39.58,🔴 買わない,True,34.54,33.29,32.17,155.79812622070312,173.0,147.0,-1.5779,5,TIMEOUT_LOSS,153.33975219726562
2022-12-22,8306.T,1,59.43,🔴 買わない,True,35.8,31.21,33.0,773.6632080078125,831.0,745.0,2.2427,5,HOLD,791.013916015625
2022-12-22,6613.T,2,36.53,🔴 買わない,True,30.47,46.45,23.08,544.0,648.0,492.0,-0.5515,5,TIMEOUT_LOSS,541.0
2022-12-22,8058.T,3,33.04,🔴 買わない,True,39.11,30.15,30.73,1293.9083251953125,1356.0,1263.0,-0.7416,5,TIMEOUT_LOSS,1284.3126220703125
2022-12-23,8306.T,1,58.95,🔴 買わない,True,34.18,33.42,32.4,799.0219116210938,860.0,769.0,3.1403,5,HOLD,824.11376953125
2022-12-23,9509.T,2,44.52,🟡 監視,True,40.85,24.63,34.52,415.1518249511719,436.0,405.0,1.3393,5,HOLD,420.7118835449219
2022-12-23,6613.T,3,36.76,🔴 買わない,True,31.23,38.8,29.97,524.0,629.0,472.0,0.9542,5,HOLD,529.0
2022-12-27,8306.T,1,46.4,🔴 買わない,True,32.93,39.53,27.54,798.843994140625,863.0,767.0,1.5816,5,HOLD,811.4788208007812
2022-12-27,6613.T,2,36.62,🔴 買わない,True,30.75,50.93,18.32,531.0,631.0,481.0,0.3766,5,HOLD,533.0
2022-12-27,8058.T,3,32.75,🔴 買わない,True,38.17,33.43,28.4,1297.506591796875,1360.0,1266.0,-2.4282,4,LOSS,1266.0
2022-12-28,8306.T,1,46.5,🔴 買わない,True,33.25,36.42,30.33,798.5770263671875,862.0,767.0,0.546,5,HOLD,802.93701171875
2022-12-28,8058.T,2,33.06,🔴 買わない,True,39.19,32.51,28.3,1304.103515625,1366.0,1273.0,-2.385,1,LOSS,1273.0
2022-12-28,9509.T,3,32.88,🟡 監視,True,42.66,29.42,27.92,423.491943359375,447.0,412.0,-0.6565,5,TIMEOUT_LOSS,420.7118835449219
2022-12-29,8306.T,1,46.43,🔴 買わない,True,33.01,36.1,30.88,784.3405151367188,851.0,751.0,1.3386,5,HOLD,794.8399658203125
2022-12-29,9984.T,2,43.86,🔴 買わない,True,38.65,32.42,28.94,1379.5810546875,1476.0,1331.0,6.989,5,WIN,1476.0
2022-12-29,9509.T,3,32.94,🟡 監視,True,42.84,29.2,27.96,429.9786682128906,453.0,418.0,-2.7859,4,LOSS,418.0
2022-12-30,8306.T,1,45.77,🔴 買わない,False,30.84,45.02,24.14,791.013916015625,862.0,756.0,2.1372,5,HOLD,807.919677734375
2022-12-30,8058.T,2,32.54,🔴 買わない,False,37.45,31.45,31.1,1284.3126220703125,1343.0,1255.0,0.1401,5,HOLD,1286.11181640625
2022-12-30,9509.T,3,31.49,🔴 買わない,False,38.02,32.72,29.27,431.8320617675781,454.0,421.0,-2.5084,1,LOSS,421.0
2023-01-04,8306.T,1,57.4,🔴 買わない,False,29.0,36.75,34.25,824.11376953125,901.0,786.0,-4.6248,3,LOSS,786.0
2023-01-04,6613.T,2,35.73,🔴 買わない,False,27.81,49.12,23.07,529.0,624.0,482.0,0.7561,5,HOLD,533.0
2023-01-04,7269.T,3,35.38,🔴 買わない,False,26.63,33.95,39.43,958.853271484375,1035.0,921.0,3.6302,5,HOLD,993.6615600585938
2023-01-05,8306.T,1,45.69,🔴 買わない,False,30.57,33.98,35.45,811.4788208007812,892.0,771.0,7.1382,5,HOLD,869.4035034179688
2023-01-05,9509.T,2,32.71,🟡 監視,False,42.06,30.1,27.84,421.6385192871094,446.0,409.0,-1.7582,5,TIMEOUT_LOSS,414.22515869140625
2023-01-05,8031.T,3,31.96,🔴 買わない,False,35.53,32.44,32.02,1684.2210693359375,1782.0,1635.0,2.1698,5,HOLD,1720.7659912109375
2023-01-06,8306.T,1,45.59,🔴 買わない,False,30.22,42.29,27.49,802.93701171875,887.0,761.0,5.3413,5,HOLD,845.8242797851562
2023-01-06,9501.T,2,37.92,🔴 買わない,False,35.09,37.48,27.43,455.0,504.0,431.0,-5.2747,3,LOSS,431.0
2023-01-06,8031.T,3,32.06,🔴 買わない,False,35.86,33.12,31.03,1674.7467041015625,1768.0,1628.0,3.0711,5,HOLD,1726.179931640625
2023-01-10,8306.T,1,47.26,🔴 買わない,False,25.64,51.55,22.81,794.8399658203125,880.0,752.0,10.7141,3,WIN,880.0
2023-01-10,9984.T,2,45.29,🟡 監視(拮抗),False,33.28,34.19,32.53,1461.8448486328125,1566.0,1410.0,2.4526,5,HOLD,1497.6973876953125
2023-01-10,9501.T,3,40.0,🔴 買わない,False,31.89,40.44,27.67,436.0,487.0,411.0,2.2936,5,HOLD,446.0
2023-01-11,8306.T,1,47.28,🔴 買わない,False,25.71,52.49,21.8,807.919677734375,892.0,766.0,1.9824,5,HOLD,823.935791015625
2023-01-11,9984.T,2,44.1,🔴 買わない,False,29.3,36.26,34.44,1465.7740478515625,1574.0,1411.0,-1.5748,5,TIMEOUT_LOSS,1442.6910400390625
2023-01-11,9501.T,3,38.93,🔴 買わない,False,28.33,47.3,24.37,435.0,486.0,410.0,0.6897,5,HOLD,438.0
2023-01-12,8306.T,1,60.03,🔴 買わない,False,27.63,40.9,31.46,848.49365234375,928.0,809.0,-4.6546,3,LOSS,809.0
2023-01-12,9984.T,2,44.37,🟡 監視(拮抗),False,30.23,39.35,30.42,1479.280029296875,1576.0,1431.0,-3.2638,5,LOSS,1431.0
2023-01-12,9501.T,3,37.84,🔴 買わない,False,24.68,51.59,23.73,425.0,474.0,401.0,6.3529,5,HOLD,452.0
2023-01-13,8306.T,1,60.55,🔴 買わない,False,29.38,32.24,38.38,869.4035034179688,944.0,832.0,-4.3022,2,LOSS,832.0
2023-01-13,8058.T,2,49.0,🔴 買わない,False,31.45,29.07,39.48,1301.7047119140625,1356.0,1275.0,0.3916,5,HOLD,1306.802490234375
2023-01-13,9984.T,3,44.67,🔴 買わない,False,31.22,30.34,38.44,1454.7237548828125,1551.0,1406.0,1.0128,5,HOLD,1469.4573974609375
2023-01-17,8058.T,1,46.05,🔴 買わない,False,31.75,29.32,38.93,1292.4088134765625,1348.0,1265.0,4.3014,5,WIN,1348.0
2023-01-17,8306.T,2,45.48,🔴 買わない,False,29.87,35.58,34.55,845.8242797851562,926.0,806.0,-4.7083,1,LOSS,806.0
2023-01-17,6613.T,3,39.59,🔴 買わない,False,30.51,35.21,34.29,521.0,571.0,496.0,4.7985,5,HOLD,546.0
2023-01-18,8058.T,1,53.47,🔴 買わない,False,36.21,29.96,33.83,1306.802490234375,1363.0,1279.0,1.9963,5,HOLD,1332.8902587890625
2023-01-18,8306.T,2,51.39,🔴 買わない,False,29.28,36.65,34.08,839.1509399414062,924.0,797.0,2.0252,5,HOLD,856.1458129882812
2023-01-18,7269.T,3,49.71,🔴 買わない,False,37.86,31.93,30.21,1027.7735595703125,1098.0,993.0,-3.3834,1,LOSS,993.0
2023-01-19,8058.T,1,46.85,🔴 買わない,False,34.44,27.56,38.0,1280.414306640625,1340.0,1251.0,4.6536,3,WIN,1340.0
2023-01-19,8031.T,2,46.76,🔴 買わない,False,34.12,29.22,36.65,1730.691650390625,1820.0,1686.0,1.903,5,HOLD,1763.627197265625
2023-01-19,7269.T,3,42.67,🟡 監視(拮抗),False,34.7,30.51,34.8,993.8936157226562,1069.0,956.0,7.5568,4,WIN,1069.0
2023-01-20,8031.T,1,50.34,🟡 監視(拮抗),False,35.91,28.69,35.4,1733.3988037109375,1823.0,1689.0,1.9521,5,HOLD,1767.2364501953125
2023-01-20,8058.T,2,48.4,🔴 買わない,False,29.43,31.77,38.8,1293.0087890625,1353.0,1263.0,3.1308,5,HOLD,1333.490234375
2023-01-20,9509.T,3,43.29,🔴 買わない,False,36.77,29.76,33.47,407.7384033203125,429.0,397.0,5.2145,5,WIN,429.0
2023-01-23,8031.T,1,55.6,🟡 監視,False,43.29,34.3,22.41,1740.1663818359375,1825.0,1698.0,0.2333,5,HOLD,1744.226806640625
2023-01-23,8058.T,2,54.88,🟡 監視,False,40.92,36.13,22.95,1306.802490234375,1364.0,1278.0,0.0918,5,HOLD,1308.0018310546875
2023-01-23,7269.T,3,38.87,🟡 監視,False,42.33,35.15,22.52,1022.20458984375,1098.0,984.0,7.4149,2,WIN,1098.0
2023-01-24,8031.T,1,55.72,🟡 監視,False,43.69,30.19,26.12,1774.0042724609375,1863.0,1730.0,-2.4805,5,LOSS,1730.0
2023-01-24,8058.T,2,44.68,🟡 監視,False,47.47,28.13,24.39,1337.3883056640625,1401.0,1306.0,-2.347,4,LOSS,1306.0
2023-01-24,9984.T,3,37.29,🔴 買わない,False,37.07,32.02,30.92,1519.3072509765625,1633.0,1463.0,-0.695,5,TIMEOUT_LOSS,1508.747802734375
2023-01-25,8031.T,1,53.8,🔴 買わない,False,37.3,31.31,31.39,1764.0784912109375,1848.0,1722.0,-1.1765,5,TIMEOUT_LOSS,1743.324462890625
2023-01-25,9509.T,2,50.92,🟡 監視,False,41.91,30.04,28.05,419.78521728515625,440.0,410.0,4.8155,4,WIN,440.0
2023-01-25,7269.T,3,49.0,🔴 買わない,False,35.51,32.33,32.15,1095.3017578125,1181.0,1053.0,2.4153,5,HOLD,1121.756103515625
2023-01-26,8031.T,1,53.5,🔴 買わない,False,36.32,34.21,29.47,1763.627197265625,1847.0,1722.0,-2.3603,5,LOSS,1722.0
2023-01-26,9509.T,2,52.75,🟡 監視,False,48.0,28.42,23.57,421.6385192871094,442.0,411.0,4.8291,3,WIN,442.0
2023-01-26,8058.T,3,41.5,🔴 買わない,False,36.88,34.12,29.0,1330.4915771484375,1391.0,1300.0,-2.2918,3,LOSS,1300.0
2023-01-27,9509.T,1,65.85,🟡 監視(日経下落/レンジ),False,51.08,26.19,22.73,433.6853942871094,455.0,423.0,-1.0684,5,TIMEOUT_LOSS,429.05194091796875
2023-01-27,8031.T,2,53.05,🔴 買わない,False,34.81,32.69,32.5,1767.2364501953125,1852.0,1725.0,-2.39,2,LOSS,1725.0
2023-01-27,8058.T,3,41.71,🔴 買わない,False,37.59,31.13,31.29,1333.490234375,1395.0,1303.0,-2.2865,2,LOSS,1303.0
2023-01-30,8031.T,1,52.95,🟡 監視(拮抗),False,34.46,30.26,35.28,1744.226806640625,1829.0,1702.0,-2.4209,4,LOSS,1702.0
2023-01-30,9509.T,2,52.31,🟡 監視,False,46.53,27.24,26.24,432.7586975097656,454.0,422.0,1.7131,5,HOLD,440.1720886230469
2023-01-30,8058.T,3,41.51,🔴 買わない,False,36.92,29.94,33.15,1308.0018310546875,1371.0,1277.0,-2.3702,4,LOSS,1277.0
2023-01-31,9509.T,1,63.16,🟡 監視,False,42.13,25.92,31.96,444.8055114746094,467.0,433.0,-2.6541,3,LOSS,433.0
2023-01-31,8031.T,2,51.48,🔴 買わない,False,29.57,30.97,39.46,1723.4730224609375,1806.0,1682.0,-2.4064,3,LOSS,1682.0
2023-01-31,9501.T,3,43.41,🔴 買わない,False,33.09,32.23,34.68,485.0,526.0,464.0,-4.3299,2,LOSS,464.0
2023-02-01,9509.T,1,59.42,🔴 買わない,False,39.8,26.76,33.44,438.31878662109375,463.0,426.0,0.8457,5,HOLD,442.0254821777344
2023-02-01,8031.T,2,48.31,🔴 買わない,False,29.16,31.64,39.2,1743.324462890625,1827.0,1702.0,-2.3704,2,LOSS,1702.0
2023-02-01,8058.T,3,36.95,🔴 買わない,False,31.86,29.46,38.68,1308.3017578125,1370.0,1277.0,-2.3925,2,LOSS,1277.0
2023-02-02,9509.T,1,50.63,🟡 監視,False,40.95,26.78,32.27,442.0254821777344,468.0,429.0,-2.9468,1,LOSS,429.0
2023-02-02,4980.T,2,43.43,🔴 買わない,False,33.16,31.08,35.76,858.28125,925.0,825.0,0.3562,5,HOLD,861.3388671875
2023-02-02,9501.T,3,43.16,🔴 買わない,False,32.27,34.28,33.45,459.0,501.0,438.0,-0.6536,5,TIMEOUT_LOSS,456.0
2023-02-03,8031.T,1,50.01,🔴 買わない,False,34.83,28.97,36.2,1738.8128662109375,1835.0,1691.0,3.0358,5,HOLD,1791.599609375
2023-02-03,9509.T,2,47.97,🔴 買わない,False,32.09,33.37,34.54,429.05194091796875,457.0,415.0,2.3758,5,HOLD,439.2454528808594
2023-02-03,9984.T,3,38.95,🔴 買わない,False,28.39,32.8,38.81,1553.931640625,1649.0,1506.0,-3.0845,3,LOSS,1506.0
2023-02-06,8031.T,1,65.47,🔴 買わない,False,35.62,27.57,36.82,1755.957275390625,1853.0,1707.0,1.4645,5,HOLD,1781.6739501953125
2023-02-06,8058.T,2,54.12,🔴 買わない,False,38.36,26.51,35.13,1389.8642578125,1474.0,1348.0,-0.151,5,TIMEOUT_LOSS,1387.765380859375
2023-02-06,9509.T,3,49.11,🔴 買わない,False,35.88,30.99,33.12,440.1720886230469,469.0,426.0,-0.421,5,TIMEOUT_LOSS,438.31878662109375
2023-02-07,8031.T,1,53.21,🟡 監視(拮抗),False,35.34,28.42,36.24,1764.9808349609375,1859.0,1718.0,1.5849,5,HOLD,1792.9532470703125
2023-02-07,9509.T,2,47.78,🔴 買わない,False,31.43,35.73,32.84,441.0987854003906,471.0,426.0,-0.4202,5,TIMEOUT_LOSS,439.2454528808594
2023-02-07,8058.T,3,41.5,🔴 買わない,False,36.89,28.05,35.06,1376.37060546875,1461.0,1334.0,1.22,5,HOLD,1393.162841796875
2023-02-08,7269.T,1,52.33,🔴 買わない,False,32.41,31.69,35.9,1117.34716796875,1195.0,1078.0,-3.5215,3,LOSS,1078.0
2023-02-08,8031.T,2,52.0,🔴 買わない,False,31.32,29.2,39.48,1782.576416015625,1875.0,1736.0,-0.4556,5,TIMEOUT_LOSS,1774.455322265625
2023-02-08,8058.T,3,51.54,🔴 買わない,False,29.76,32.83,37.41,1375.7708740234375,1459.0,1334.0,0.6321,5,HOLD,1384.4669189453125
2023-02-09,8031.T,1,52.55,🔴 買わない,False,33.13,28.86,38.01,1809.1953125,1906.0,1761.0,-1.9451,5,TIMEOUT_LOSS,1774.0042724609375
2023-02-09,8058.T,2,51.66,🔴 買わない,False,30.18,30.6,39.22,1387.165771484375,1471.0,1345.0,0.2378,5,HOLD,1390.4642333984375
2023-02-09,7203.T,3,48.95,🔴 買わない,False,35.32,25.62,39.06,1712.42529296875,1773.0,1682.0,-1.7767,2,LOSS,1682.0
2023-02-10,8058.T,1,53.48,🟡 監視(拮抗),False,36.23,28.1,35.66,1390.7640380859375,1477.0,1348.0,1.2505,5,HOLD,1408.1561279296875
2023-02-10,8031.T,2,53.24,🔴 買わない,False,35.43,27.55,37.02,1791.599609375,1894.0,1740.0,-0.5288,5,TIMEOUT_LOSS,1782.125244140625
2023-02-10,7203.T,3,48.69,🔴 買わない,False,34.47,27.23,38.3,1692.607666015625,1756.0,1661.0,1.5168,5,HOLD,1718.28076171875
2023-02-13,8031.T,1,48.82,🔴 買わない,False,30.86,32.07,37.08,1781.6739501953125,1881.0,1732.0,-0.5571,5,TIMEOUT_LOSS,1771.748291015625
2023-02-13,8058.T,2,48.34,🔴 買わない,False,29.24,34.4,36.35,1387.765380859375,1468.0,1348.0,2.7658,5,HOLD,1426.1478271484375
2023-02-13,9509.T,3,45.31,🔴 買わない,False,33.35,35.39,31.25,438.31878662109375,467.0,424.0,3.8055,5,HOLD,454.99896240234375
2023-02-14,8031.T,1,48.94,🔴 買わない,False,31.25,32.8,35.95,1792.9532470703125,1892.0,1744.0,-2.4912,5,TIMEOUT_LOSS,1748.2874755859375
2023-02-14,8058.T,2,48.17,🔴 買わない,False,28.67,34.65,36.68,1393.162841796875,1473.0,1353.0,1.5712,5,HOLD,1415.052734375
2023-02-14,9509.T,3,45.46,🔴 買わない,False,33.87,35.23,30.9,439.2454528808594,467.0,425.0,2.5316,5,HOLD,450.36553955078125
2023-02-15,8031.T,1,48.69,🔴 買わない,False,30.41,32.81,36.77,1774.455322265625,1876.0,1724.0,-1.5001,5,TIMEOUT_LOSS,1747.836181640625
2023-02-15,8058.T,2,48.0,🔴 買わない,False,28.12,33.07,38.82,1384.4669189453125,1464.0,1345.0,1.9926,5,HOLD,1412.0543212890625
2023-02-15,6613.T,3,40.17,🔴 買わない,False,32.45,32.41,35.14,510.0,552.0,489.0,8.2353,3,WIN,552.0
2023-02-16,8031.T,1,52.48,🟡 監視(拮抗),False,32.9,33.68,33.43,1774.0042724609375,1876.0,1723.0,-2.1618,5,TIMEOUT_LOSS,1735.654541015625
2023-02-16,8058.T,2,51.06,🔴 買わない,False,28.16,32.85,38.99,1390.4642333984375,1469.0,1351.0,1.1214,5,HOLD,1406.0570068359375
2023-02-16,6613.T,3,43.58,🟡 監視(拮抗),False,33.66,31.99,34.35,541.0,588.0,518.0,8.6876,2,WIN,588.0
2023-02-17,8031.T,1,49.36,🔴 買わない,False,32.64,31.49,35.86,1782.125244140625,1885.0,1731.0,-2.8688,4,LOSS,1731.0
2023-02-17,8058.T,2,48.25,🔴 買わない,False,28.95,30.01,41.03,1408.1561279296875,1486.0,1369.0,-1.4268,5,TIMEOUT_LOSS,1388.065185546875
2023-02-17,8306.T,3,33.63,🔴 買わない,False,30.94,33.12,35.94,872.8736572265625,931.0,844.0,-1.6208,5,TIMEOUT_LOSS,858.7261352539062
2023-02-21,8058.T,1,50.36,🟡 監視(拮抗),True,35.99,28.34,35.68,1426.1478271484375,1507.0,1386.0,0.3785,5,HOLD,1431.54541015625
2023-02-21,9509.T,2,50.04,🟡 監視(拮抗),True,34.92,29.82,35.25,454.99896240234375,478.0,443.0,-2.6371,3,LOSS,443.0
2023-02-21,8306.T,3,48.63,🔴 買わない,True,30.21,33.07,36.72,874.8312377929688,930.0,847.0,-3.1813,5,LOSS,847.0
2023-02-22,8058.T,1,44.76,🔴 買わない,True,27.45,29.51,43.04,1415.052734375,1493.0,1376.0,1.441,5,HOLD,1435.4434814453125
2023-02-22,5803.T,2,42.71,🟡 監視(拮抗),True,34.82,30.55,34.63,144.5818634033203,158.0,138.0,4.3571,5,HOLD,150.8814239501953
2023-02-22,9509.T,3,42.58,🔴 買わない,True,34.39,28.5,37.11,450.36553955078125,472.0,439.0,-2.5236,3,LOSS,439.0
2023-02-24,9509.T,1,48.93,🔴 買わない,True,31.23,32.75,36.03,451.29229736328125,471.0,441.0,-2.2806,1,LOSS,441.0
2023-02-24,8058.T,2,47.46,🔴 買わない,True,26.3,33.09,40.61,1412.0543212890625,1487.0,1374.0,4.0773,5,HOLD,1469.6278076171875
2023-02-24,6613.T,3,40.48,🔴 買わない,True,33.48,34.94,31.57,551.0,634.0,510.0,1.6334,5,HOLD,560.0
2023-02-27,8058.T,1,47.45,🔴 買わない,True,26.29,34.18,39.53,1406.0570068359375,1463.0,1377.0,4.0498,4,WIN,1463.0
2023-02-27,9509.T,2,44.53,🔴 買わない,True,30.77,32.41,36.82,443.8788757324219,464.0,434.0,-2.2256,3,LOSS,434.0
2023-02-27,8306.T,3,32.92,🔴 買わない,True,28.59,35.63,35.78,859.3489379882812,911.0,834.0,0.6937,5,HOLD,865.310546875
2023-02-28,7269.T,1,35.27,🟡 監視(拮抗),True,36.41,27.38,36.21,1109.9212646484375,1172.0,1079.0,3.9515,5,HOLD,1153.77978515625
2023-02-28,8306.T,2,34.31,🔴 買わない,True,33.21,29.64,37.16,858.7261352539062,906.0,835.0,1.8651,5,HOLD,874.7420654296875
2023-02-28,8031.T,3,34.21,🔴 買わない,True,32.89,28.88,38.24,1725.277587890625,1808.0,1684.0,4.7947,2,WIN,1808.0
2023-03-01,8058.T,1,52.49,🔴 買わない,True,32.92,28.65,38.43,1431.54541015625,1494.0,1400.0,4.3627,3,WIN,1494.0
2023-03-01,8031.T,2,50.21,🔴 買わない,True,35.49,27.8,36.72,1787.9903564453125,1878.0,1743.0,5.0341,2,WIN,1878.0
2023-03-01,7269.T,3,36.75,🔴 買わない,True,31.2,29.47,39.33,1124.5408935546875,1181.0,1096.0,2.7239,5,HOLD,1155.1722412109375
2023-03-02,8031.T,1,65.56,🟡 監視(拮抗),True,35.93,28.44,35.63,1811.90234375,1904.0,1766.0,5.0829,2,WIN,1904.0
2023-03-02,8058.T,2,50.84,🔴 買わない,True,27.43,31.97,40.6,1435.4434814453125,1500.0,1403.0,4.4973,2,WIN,1500.0
2023-03-02,8306.T,3,37.22,🔴 買わない,True,32.77,30.33,36.91,841.4644165039062,891.0,817.0,5.065,5,HOLD,884.0848388671875
2023-03-03,8031.T,1,66.38,🔴 買わない,True,38.66,28.5,32.84,1886.796630859375,1986.0,1837.0,-0.0717,5,TIMEOUT_LOSS,1885.4432373046875
2023-03-03,7269.T,2,54.11,🔴 買わない,True,38.34,28.2,33.45,1135.91162109375,1188.0,1110.0,-0.1226,5,TIMEOUT_LOSS,1134.519287109375
2023-03-03,8058.T,3,52.57,🔴 買わない,True,33.22,30.09,36.7,1469.6278076171875,1536.0,1437.0,4.5163,2,WIN,1536.0
2023-03-06,7269.T,1,55.43,🟡 監視,True,42.74,32.5,24.76,1146.1220703125,1198.0,1120.0,-2.2792,5,LOSS,1120.0
2023-03-06,8031.T,2,55.29,🟡 監視,True,42.26,31.07,26.67,1903.94140625,2004.0,1854.0,-2.6231,5,LOSS,1854.0
2023-03-06,8058.T,3,53.97,🔴 買わない,True,37.88,34.81,27.31,1508.31005859375,1580.0,1472.0,-2.4073,5,LOSS,1472.0
2023-03-07,7269.T,1,53.1,🔴 買わない,True,34.97,32.09,32.94,1153.77978515625,1205.0,1128.0,-2.2344,4,LOSS,1128.0
2023-03-07,8058.T,2,52.73,🟡 監視(拮抗),True,33.72,32.35,33.93,1529.300537109375,1605.0,1492.0,-2.4391,4,LOSS,1492.0
2023-03-07,8031.T,3,51.91,🔴 買わない,True,31.0,31.05,37.95,1916.5738525390625,2018.0,1866.0,-2.6388,4,LOSS,1866.0
2023-03-08,7269.T,1,52.82,🔴 買わない,True,34.04,32.97,32.99,1155.1722412109375,1205.0,1131.0,-2.0925,3,LOSS,1131.0
2023-03-08,8031.T,2,52.67,🔴 買わない,True,33.54,30.93,35.52,1908.904296875,2007.0,1860.0,-2.5619,3,LOSS,1860.0
2023-03-08,8058.T,3,52.15,🔴 買わない,True,31.82,32.19,35.99,1519.105224609375,1596.0,1480.0,-2.5742,3,LOSS,1480.0
2023-03-09,7269.T,1,55.54,🟡 監視,True,43.11,32.06,24.83,1152.61962890625,1199.0,1129.0,-2.0492,2,LOSS,1129.0
2023-03-09,8031.T,2,52.73,🔴 買わない,True,33.75,36.28,29.97,1935.974609375,2036.0,1886.0,-2.5814,1,LOSS,1886.0
2023-03-09,8058.T,3,52.23,🔴 買わない,True,32.08,38.26,29.66,1527.80126953125,1605.0,1489.0,-2.5397,2,LOSS,1489.0
2023-03-10,9509.T,1,53.17,🔴 買わない,True,35.19,26.82,37.99,454.07232666015625,479.0,441.0,-2.8789,2,LOSS,441.0
2023-03-10,7269.T,2,53.01,🔴 買わない,True,34.68,28.19,37.13,1134.519287109375,1184.0,1110.0,-2.1612,1,LOSS,1110.0
2023-03-10,8031.T,3,52.7,🔴 買わない,True,33.63,28.69,37.68,1885.4432373046875,1991.0,1833.0,-2.7815,1,LOSS,1833.0
2023-03-13,8058.T,1,48.95,🔴 買わない,True,31.27,28.13,40.6,1469.028076171875,1555.0,1426.0,-2.929,1,LOSS,1426.0
2023-03-13,8031.T,2,48.24,🔴 買わない,True,28.91,30.83,40.27,1854.763671875,1968.0,1798.0,-3.0604,1,LOSS,1798.0
2023-03-13,8306.T,3,46.56,🔴 買わない,True,33.45,30.29,36.25,801.0684204101562,862.0,771.0,-3.7535,1,LOSS,771.0
2023-03-14,8306.T,1,54.11,🔴 買わない,True,32.25,34.31,33.44,732.2884521484375,805.0,696.0,3.3779,5,HOLD,757.0243530273438
2023-03-14,7203.T,2,42.86,🔴 買わない,True,35.32,26.44,38.24,1629.5516357421875,1703.0,1593.0,-2.243,2,LOSS,1593.0
2023-03-14,9984.T,3,36.45,🔴 買わない,True,30.19,37.21,32.59,1237.6446533203125,1350.0,1181.0,-4.5768,2,LOSS,1181.0
2023-03-15,8306.T,1,39.26,🔴 買わない,True,33.48,36.64,29.88,766.5450439453125,845.0,727.0,-5.1589,1,LOSS,727.0
